지점명,일시,전체포집량(개),모기포집량(개),기타포집량(개),평균기온,최고기온,최고기온시각,최저기온,최저기온시각,강수량,1시간최다강수량,1시간최다강수량시각,평균습도,최저습도
서울,2020/10/15,729,722,7,11.7,18.5,14:33,6.5,6:44,0,0,,41.8,27
서울,2020/10/16,736,729,7,11.8,15.4,14:25,8.6,6:15,0,0,,64.3,48
서울,2020/10/17,665,651,14,13.1,18.6,15:08,8.7,7:02,0,0,,64.3,26
서울,2020/10/18,732,723,9,13.6,20.2,13:52,7.2,6:30,0,0,,65.5,40
서울,2020/10/19,999,990,9,15.1,21.3,14:40,9.8,7:00,0,0,,74.4,38
서울,2020/10/20,955,949,6,15.2,21.7,14:13,9.9,6:47,0,0,,67.1,38
서울,2020/10/21,1097,1089,9,14.1,17.3,15:29,11.8,3:01,0,0,,69.4,58
서울,2020/10/22,989,982,7,13.5,18.2,14:51,8.4,23:44,0,0,,66,40
서울,2020/10/23,522,519,3,8.6,13.3,15:15,5.4,7:13,0,0,,51.5,34
서울,2020/10/24,274,270,4,8.7,14,15:38,3.2,7:05,0,0,,47.6,27
서울,2020/10/25,363,358,5,11.8,18.2,13:45,5.4,7:08,0,0,,62.5,29
서울,2020/10/26,542,536,6,12.9,19,13:54,8,6:18,0,0,,71.6,42
서울,2020/10/27,544,535,9,14,19.4,14:31,9,6:53,0,0,,74.1,39
서울,2020/10/28,895,884,11,13.8,18.2,14:42,8.6,23:59,0,0,,52.1,23
서울,2020/10/29,701,695,6,10.8,16.1,13:28,5.5,7:03,0,0,,40.3,24
서울,2020/10/30,549,543,6,11.9,19.6,15:12,5.8,7:31,0,0,,42.9,22
서울,2020/10/31,461,454,7,13.6,18.2,14:31,8.5,6:49,0,0,,60.3,51
서울,2021/05/01,395,388,7,10.2,15.3,12:56,8.5,23:26,8,5.3,14:19,80.8,47
서울,2021/05/02,153,151,2,12.4,18.7,14:36,7.3,6:02,1.7,1.2,0:24,67.9,41
서울,2021/05/03,614,608,6,14.1,20.3,15:20,8.4,5:55,0,0,,56.4,27
서울,2021/05/04,881,869,12,13.8,15.8,19:15,11.4,3:00,19.6,5.1,14:36,82.6,53
서울,2021/05/05,454,448,6,13.9,18.4,15:09,10.3,6:20,0.1,0.4,10:16,64.4,29
서울,2021/05/06,731,717,14,15.7,23.1,14:20,7.9,5:38,0,0,,46.4,27
서울,2021/05/07,1060,1041,19,14.4,17.2,15:05,10.7,23:57,8.8,8.8,9:15,60.3,38
서울,2021/05/08,687,679,8,14.3,21,14:37,8.9,5:47,0,0,,66.1,36
서울,2021/05/09,1215,1198,17,15.7,21.8,15:51,10,5:13,0,0,,51.3,25
서울,2021/05/10,1320,1308,12,13.2,14.6,17:16,11.7,2:30,0,0,,67.9,59
서울,2021/05/11,795,787,8,18.5,25.7,15:14,9.4,4:14,0,0,,48.9,28
서울,2021/05/12,1051,1042,9,22,27.7,16:26,16.9,5:29,0,0,,39.5,26
서울,2021/05/13,1468,1449,19,22.9,29.6,14:59,16.6,5:42,0,0,,54.4,36
서울,2021/05/14,1513,1477,36,24.1,30.8,15:41,18,5:58,0,0,,60.3,35
서울,2021/05/15,1524,1496,28,22.1,26.2,12:04,20.8,19:11,15,5.8,13:02,79.5,56
서울,2021/05/16,1117,1094,23,18.4,20.8,0:01,14.8,23:45,66.9,11.3,18:53,97.6,94
서울,2021/05/17,1049,1021,28,15.3,16.7,18:15,14.2,4:42,3.1,1.7,11:15,93,86
서울,2021/05/18,1072,1052,20,17.9,24.5,16:11,13.6,4:03,0,0,,70.5,45
서울,2021/05/19,1393,1369,24,19.9,26.6,15:03,12.4,5:57,0,0,,52.3,31
서울,2021/05/20,1753,1725,28,18.7,22.9,12:52,15.6,23:35,0.9,0.5,22:19,59.8,42
서울,2021/05/21,1440,1423,17,16,18.2,18:20,14.2,6:37,6.9,2,14:01,86.5,73
서울,2021/05/22,1353,1341,12,18.6,23.8,13:09,13.8,5:31,0.2,0.2,,69.3,43
서울,2021/05/23,1955,1942,13,19.5,25.1,13:28,14.3,5:21,0,0,,64.4,46
서울,2021/05/24,2267,2248,19,19.4,24.5,15:25,16.4,5:36,0,0,,61,28
서울,2021/05/25,1961,1949,12,15.3,19.3,16:32,11.9,8:54,8.3,5.4,5:34,72.3,37
서울,2021/05/26,1721,1692,29,18,23,15:13,11.5,5:13,0,0,,58.5,31
서울,2021/05/27,2568,2532,36,15.8,18.7,16:11,13.9,23:01,8.9,6.5,6:42,83,52
서울,2021/05/28,1962,1939,23,15.3,19.7,15:56,12.4,8:44,12.3,4.7,5:02,86,66
서울,2021/05/29,2361,2337,24,15.4,19.1,10:17,12.8,23:53,0.3,0.2,,79.8,59
서울,2021/05/30,1898,1883,15,18.4,26.3,16:03,10.8,5:40,18.1,11.3,22:49,73,37
서울,2021/05/31,2614,2586,28,19.9,23.8,17:25,16.5,4:17,4,4.7,10:34,78.9,63
서울,2021/06/01,3094,3068,26,20.2,23.9,13:11,15.9,8:11,3.2,2.3,7:12,74.6,57
서울,2021/06/02,3016,2988,28,23.2,29.7,15:31,16.6,4:53,0,0,,64.4,37
서울,2021/06/03,3306,3264,42,19.1,22.7,11:43,14.6,23:35,18.1,5.1,19:44,80.8,59
서울,2021/06/04,1934,1898,36,18.5,23.6,15:30,13.3,4:19,0,0,,69.4,38
서울,2021/06/05,2893,2862,31,20.8,25.7,15:24,17,3:59,0,0,,68.1,40
서울,2021/06/06,3035,3018,18,23,28.2,15:29,18.4,1:38,0,0,,69.6,48
서울,2021/06/07,3302,3282,40,21.1,24,17:34,19.4,3:53,0,0,,71.5,57
서울,2021/06/08,3180,3151,29,23.6,29.5,15:39,18.8,5:33,0.1,0.1,,69.6,43
서울,2021/06/09,3661,3653,18,25.8,31.6,15:25,19.5,4:53,0,0,,59.1,36
서울,2021/06/10,4007,3977,30,24.9,29.8,14:41,20.5,23:49,6.1,5.1,22:57,68.5,43
서울,2021/06/11,3292,3280,12,21.5,24.4,16:28,19.9,0:50,4.6,2.6,2:19,84.5,70
서울,2021/06/12,3574,3544,30,24.2,30.2,15:14,18.2,4:44,0,0,,74.6,49
서울,2021/06/13,3568,3550,18,24.8,29.7,16:20,20.9,5:13,0,0,,72.6,54
서울,2021/06/14,3146,3108,38,24.8,30.2,14:52,18.9,6:09,0,0,,68.8,50
서울,2021/06/15,2913,2896,17,22.5,25.3,17:51,21.5,5:23,1.9,0.9,10:18,79.1,68
서울,2021/06/16,2832,2812,20,24.3,28.9,16:22,20.3,3:47,0,0,,59.9,46
서울,2021/06/17,2499,2473,26,21.9,25,12:47,19.6,4:39,0,0,,71.4,58
서울,2021/06/18,2105,2080,25,20,21.4,17:11,19,6:01,6.3,1.7,5:53,92.1,82
서울,2021/06/19,2343,2317,26,22.3,27.4,15:53,17.5,5:50,0,0,,74,49
서울,2021/06/20,2697,2673,24,22.9,29,13:19,17.6,5:20,0,0,,73.3,48
서울,2021/06/21,2621,2605,16,23.6,28.5,14:57,19.2,5:11,0,0,,67,45
서울,2021/06/22,3010,2982,28,22.8,28.6,13:47,19.7,5:38,0,0,,67.9,41
서울,2021/06/23,2706,2683,23,22.4,27.9,15:04,18.8,5:28,7.5,7.5,15:30,70.5,49
서울,2021/06/24,2649,2624,25,23,28,15:40,18.5,4:43,0,0,,71.1,51
서울,2021/06/25,3377,3341,36,24.1,29.5,16:19,19.5,5:51,0,0,,69,48
서울,2021/06/26,3276,3241,35,22.8,26.7,15:49,19.9,5:57,4.5,2.6,3:39,78.5,63
서울,2021/06/27,3070,3036,34,24.5,30.8,15:11,19.8,4:47,38.2,37.7,18:24,72.1,43
서울,2021/06/28,2941,2906,35,23.7,29.2,14:47,21,6:29,0.1,0.1,,76.4,57
서울,2021/06/29,265,262,3,23.9,28.4,15:31,21.3,4:42,8,8,16:14,78.6,56
서울,2021/07/14,787,780,7,29.7,33.5,15:08,26.1,4:47,0,0,,71.4,56
서울,2021/07/15,2055,2025,30,29.1,34.5,13:47,25.9,23:44,0,0,,71.1,51
서울,2021/07/16,2425,2390,35,28.8,35.2,15:38,24.2,5:08,0,0,,68.4,44
서울,2021/07/17,3679,3614,65,29.1,32.8,15:57,24.7,5:21,0,0,,63.1,50
서울,2021/07/18,3654,3580,74,29.6,34.1,15:46,25.7,5:51,0,0,,62.5,46
서울,2021/07/19,3715,3635,80,26.4,30.5,11:34,24,15:32,67.4,65.7,14:06,80.1,61
서울,2021/07/20,3235,3147,88,27.9,31.8,11:59,23.6,5:32,0,0,,75.8,58
서울,2021/07/21,3426,3322,104,30.5,35.3,16:54,25.3,5:56,0,0,,64,40
서울,2021/07/22,3278,3194,84,31.2,35.9,16:15,26.5,6:21,0,0,,59.8,37
서울,2021/07/23,3140,3052,88,31.2,35.8,16:04,27.2,5:41,0,0,,61.8,42
서울,2021/07/24,3251,3146,105,31.7,36.5,15:08,26.9,5:48,0,0,,57.4,37
서울,2021/07/25,3368,3274,94,31.5,35.9,15:47,27.2,5:42,0,0,,55.8,40
서울,2021/07/26,3041,2952,89,31.2,35.4,15:21,27.4,6:08,0,0,,54.9,40
서울,2021/07/27,2719,2628,91,31.1,35.7,15:20,27.8,6:01,0,0,,60.5,43
서울,2021/07/28,3080,2982,98,30.4,34.7,14:56,27.1,6:00,0,0,,67.4,52
서울,2021/07/29,3045,2927,118,29.6,33.3,13:03,27,5:29,0,0,,69.9,57
서울,2021/07/30,3034,2925,109,30.5,35.4,14:06,25.8,5:59,0,0,,63.1,44
서울,2021/07/31,2402,2289,113,29.8,34.3,14:57,26.8,5:38,3,2.4,2:01,69.9,52
서울,2021/08/01,3082,2971,111,27.1,28.8,12:37,25.1,23:45,21,8.7,19:09,81.8,71
서울,2021/08/02,2808,2676,132,26.5,28.6,17:25,25,0:17,1.7,1.4,7:43,82.6,69
서울,2021/08/03,2494,2403,91,28,31.4,14:41,24.1,5:38,0,0,,76.9,60
서울,2021/08/04,2541,2447,94,28.9,33.2,14:26,26.3,5:32,0,0,,70.6,51
서울,2021/08/05,2555,2468,87,29.4,33.7,15:11,25.6,4:07,0,0,,68.1,53
서울,2021/08/06,2630,2547,83,28.1,32.2,13:04,26,23:32,0,0,,68.4,57
서울,2021/08/07,2474,2384,90,28,32.3,16:16,23.4,5:47,0,0,,65,48
서울,2021/08/08,2848,2771,77,26.8,32.1,13:24,24.4,6:07,12.7,11.6,15:22,74.8,57
서울,2021/08/09,2819,2740,79,28.3,33.6,15:30,23.3,4:55,0,0,,62.4,42
서울,2021/08/10,2710,2630,80,27.7,32.2,15:28,24.3,5:49,0,0,,62.5,46
서울,2021/08/11,3002,2919,83,27.4,31.6,16:24,24.1,6:30,0,0,,70.3,49
서울,2021/08/12,3118,3015,103,26.8,31.7,14:32,24,23:05,0,0,,67.1,52
서울,2021/08/13,2545,2435,110,26.6,30.1,16:20,23.4,2:01,0,0,,70.4,57
서울,2021/08/14,2759,2645,114,26.1,30.5,14:49,23.4,6:03,0,0,,63.9,51
서울,2021/08/15,2598,2521,77,26.9,32.4,16:14,21.7,4:57,0,0,,59.6,41
서울,2021/08/16,2548,2460,88,27.3,32.8,16:27,22.5,6:11,0,0,,61.1,39
서울,2021/08/17,2430,2337,93,25.9,31.3,13:47,21.9,23:57,9.3,5.3,19:44,65,46
서울,2021/08/18,2504,2410,94,24.3,31,15:11,20.6,8:06,5.6,2.9,7:13,69.6,48
서울,2021/08/19,2832,2728,104,26,31.5,15:33,21,4:29,0,0,,57.1,42
서울,2021/08/20,3298,3201,97,26.6,30.7,16:41,22.6,6:09,0,0,,63.6,50
서울,2021/08/21,3295,3218,77,23.8,25.5,16:00,21,13:12,62.8,27.9,12:19,88.1,76
서울,2021/08/22,3061,2982,79,24.4,27,13:19,22.4,5:24,0,0,,81.5,63
서울,2021/08/23,3149,3058,91,22.4,24,11:24,21,21:32,7.4,2,18:23,89.3,78
서울,2021/08/24,2703,2622,82,23.4,26.4,15:24,21.1,0:01,10.5,2.8,12:15,93.6,89
서울,2021/08/25,3085,3006,79,25,27.3,15:02,23.5,6:03,0.3,0.3,1:50,85.5,73
서울,2021/08/26,2908,2829,79,25.5,27.9,14:42,22.9,5:23,0.7,0.7,15:20,84.9,75
서울,2021/08/27,3447,3349,98,22.4,25.5,0:01,20.4,23:17,0.9,0.7,13:18,83.5,67
서울,2021/08/28,2447,2349,98,23.6,28.2,14:43,19.7,6:15,0,0,,80.4,57
서울,2021/08/29,3269,3179,90,23.7,26.3,16:40,21.9,7:52,0.9,0.7,1:22,82.6,65
서울,2021/08/30,3628,3546,82,24.2,27.7,15:43,21.2,6:05,0,0,,77.5,57
서울,2021/08/31,3899,3821,78,20.5,23.1,0:01,18.1,18:10,77.4,12.4,13:56,93.3,77
서울,2021/09/01,2598,2466,132,21.4,23.9,15:25,18.5,1:21,0.8,3.1,#SPILL!,83.1,71
서울,2021/09/02,3202,3117,85,23.5,26.7,13:59,20.7,5:51,0,0,,70.3,56
서울,2021/09/03,3410,3314,96,24.3,29.2,15:43,20.6,4:55,0,0,,60.3,38
서울,2021/09/04,3420,3288,132,23.2,28.6,15:05,18.5,5:48,0,0,,57,45
서울,2021/09/05,2772,2693,79,23.1,27.3,13:11,19.4,4:58,0,0,,61.1,51
서울,2021/09/06,2825,2721,104,22.3,26.4,12:52,18,23:45,12,4,21:38,70.1,51
서울,2021/09/07,2153,2054,99,19.6,20.9,16:29,17.6,1:12,29.6,6.6,8:52,98.1,94
서울,2021/09/08,1973,1892,81,22.2,26.9,14:28,19,5:43,1.6,0.7,1:49,81.3,58
서울,2021/09/09,2897,2807,90,23.5,29.1,16:10,19.1,4:32,0,0,,76.5,47
서울,2021/09/10,3062,2968,94,23.6,28.9,14:23,19.5,6:15,0,0,,76,49
서울,2021/09/11,3319,3221,98,24,29.4,14:49,19.9,6:19,0,0,,73.1,49
서울,2021/09/12,3347,3247,100,24.2,29.8,15:57,19.2,6:24,0,0,,64.6,41
서울,2021/09/13,3360,3258,102,24.8,30.3,15:04,20.8,6:10,0,0,,67.1,49
서울,2021/09/14,3363,3268,95,24.6,29.5,16:26,20,6:15,0,0,,63.3,41
서울,2021/09/15,3547,3453,94,23.6,28.9,14:42,19.5,6:20,0,0,,57.5,44
서울,2021/09/16,3257,3165,92,22.9,27.3,13:23,18,5:51,0,0,,61.1,46
서울,2021/09/17,3280,3197,83,23.5,28.2,15:06,20.5,6:58,0,0,,61.4,45
서울,2021/09/18,3518,3422,96,23.9,29.8,15:29,18.9,6:53,0,0,,65.1,44
서울,2021/09/19,3574,3471,103,23.7,27.8,15:13,20.8,23:56,0,0,,62.9,49
서울,2021/09/20,4063,3974,89,23.7,28.4,15:23,19,6:03,0,0,,63.6,48
서울,2021/09/21,3350,3267,83,22,26.2,14:46,17.4,23:53,68.1,27.1,23:12,85.1,59
서울,2021/09/22,2859,2765,94,20.2,24.3,15:24,16.8,4:36,4.5,4.2,0:01,79,56
서울,2021/09/23,3245,3152,93,20.9,25.9,16:17,16.9,3:00,0,0,,67.3,48
서울,2021/09/24,3414,3309,105,21.8,26.9,15:29,16.7,6:19,0,0,,67.5,46
서울,2021/09/25,3373,3292,81,21.2,23.1,16:07,18.7,4:27,0,0,,72.6,66
서울,2021/09/26,3263,3168,95,22.6,27.3,15:35,18.4,6:45,0,0,,63,50
서울,2021/09/27,3502,3397,105,21.6,25,12:08,18.7,5:44,0,0,,66,52
서울,2021/09/28,2878,2780,98,21.5,24.4,12:47,19.6,4:10,1.3,0.7,21:00,75.1,54
서울,2021/09/29,2768,2681,87,20.2,21.4,11:32,17.8,0:00,13.1,5,8:47,93.5,87
서울,2021/09/30,1830,1735,95,20.3,25.9,15:06,16,6:09,0,0,,83.9,62
서울,2021/10/01,2500,2406,94,21.1,27.5,14:16,16.9,6:05,13.3,12.7,21:53,75.8,42
서울,2021/10/02,2589,2483,106,20.7,26.6,15:16,16.4,5:40,0,0,,77.1,50
서울,2021/10/03,2653,2552,101,22.3,28.8,14:47,17.1,5:52,0,0,,69.5,40
서울,2021/10/04,3152,3055,97,22.9,25.6,15:09,19.2,2:23,3.6,3.5,17:14,81,71
서울,2021/10/05,2587,2476,111,23.6,26.5,13:35,21.7,23:38,0,0,,82.4,65
서울,2021/10/06,2782,2673,109,18.8,21.7,0:01,17.9,8:29,6.4,2,7:35,91.5,83
서울,2021/10/07,2803,2698,105,19.4,21.9,13:45,17.9,23:53,4.6,3.8,5:05,85.5,74
서울,2021/10/08,3016,2906,110,18.8,20,13:59,17.5,1:17,3.5,0.9,10:44,91.3,85
서울,2021/10/09,2408,2317,91,20.9,24.1,16:32,18.5,3:39,0.4,0.3,6:35,83.5,72
서울,2021/10/10,2669,2580,89,19.9,24.3,12:09,14.9,23:57,14.2,4.4,12:37,89,80
서울,2021/10/11,2464,2368,96,15.2,17.8,16:14,12.6,6:46,0.3,0.3,11:19,78.6,67
서울,2021/10/12,2440,2341,99,17.9,21.3,15:56,15.8,1:30,0,0,,67.1,53
서울,2021/10/13,2421,2322,99,19.6,25.2,15:55,14.9,4:45,0,0,,66.6,52
서울,2021/10/14,2399,2309,90,19.7,23.9,14:44,17.4,6:59,0,0,,73.6,54
서울,2021/10/15,2400,2308,92,19,21.4,13:56,17,6:37,0,0,,74.4,58
서울,2021/10/16,2181,2088,93,10.7,18.1,0:01,4.2,23:27,0,0,,47.5,31
서울,2021/10/17,1306,1210,96,5.6,10.8,15:48,1.3,6:57,0,0,,37.4,25
서울,2021/10/18,1016,920,96,9.6,16.1,13:47,2.8,4:53,5.6,4.8,23:31,60.4,36
서울,2021/10/19,437,351,86,10.9,15,13:36,7.1,23:59,4.4,3.1,0:01,72.8,47
서울,2021/10/20,408,315,93,9.5,15.8,15:15,4.6,6:12,0,0,,64.9,35
서울,2021/10/21,441,341,100,9.8,16.2,15:11,4.9,6:58,0,0,,64.1,40
서울,2021/10/22,435,342,93,10.8,17.2,15:43,5.2,6:58,0,0,,58.4,33
서울,2021/10/23,521,437,84,11.4,18.4,14:08,5.7,7:16,0,0,,57.3,30
서울,2021/10/24,504,419,85,11.4,18.1,15:22,6,7:13,0,0,,63.1,38
서울,2021/10/25,531,444,87,11.7,17.6,15:28,6.3,7:17,0,0,,64.5,35
서울,2021/10/26,483,400,83,13,19,14:41,7.7,6:38,0,0,,74.5,48
서울,2021/10/27,752,669,83,13.4,18.1,15:57,9.8,23:49,0,0,,63.4,32
서울,2021/10/28,762,691,71,12.7,20,15:37,7.1,7:09,0,0,,54.6,31
서울,2021/10/29,846,765,81,14.6,20.6,14:56,10.5,5:11,0,0,,55.9,36
서울,2021/10/30,902,829,73,13.8,18,16:12,11,7:04,0,0,,62.4,48
서울,2021/10/31,820,745,75,14.1,20.3,14:26,9.2,6:52,0.7,0.7,20:15,73.3,46
